flight_id,carrier,origin,dest,scheduled_departure,departure_delay,arrival_delay,air_time,distance
4119,AA,LAX,SFO,2023-06-21 14:00:00,,10.0,91,920
4120,DL,ORD,SEA,2023-06-21 15:00:00,,4.0,98,472
4121,UA,DFW,ATL,2023-06-21 16:00:00,20.0,,94,1237
4122,DL,DFW,SFO,2023-06-21 17:00:00,55.0,-10.0,103,489
4123,UA,ORD,PHX,2023-06-21 18:00:00,4.0,-10.0,67,1069
4124,DL,JFK,SFO,2023-06-21 19:00:00,36.0,-10.0,138,839
4125,UA,LAX,ATL,2023-06-21 20:00:00,9.0,67.0,126,1702
4126,SW,DFW,SFO,2023-06-21 21:00:00,40.0,44.0,137,1214
4127,AA,JFK,SFO,2023-06-21 22:00:00,0.0,-7.0,66,1312
4128,UA,DEN,SEA,2023-06-21 23:00:00,22.0,31.0,219,758
4129,DL,JFK,MIA,2023-06-22 00:00:00,9.0,26.0,148,922
4130,DL,DEN,PHX,2023-06-22 01:00:00,0.0,-4.0,93,551
4131,DL,LAX,ATL,2023-06-22 02:00:00,0.0,65.0,102,774
4132,DL,ORD,MIA,2023-06-22 03:00:00,0.0,4.0,165,666
4133,AA,DEN,SEA,2023-06-22 04:00:00,0.0,-10.0,126,501
4134,DL,DEN,SEA,2023-06-22 05:00:00,0.0,-8.0,81,639
4135,JB,ORD,SEA,2023-06-22 06:00:00,40.0,39.0,105,102
4136,DL,DEN,MIA,2023-06-22 07:00:00,0.0,65.0,38,832
4137,UA,LAX,PHX,2023-06-22 08:00:00,24.0,3.0,114,1100
4138,DL,DEN,SFO,2023-06-22 09:00:00,33.0,19.0,132,883
4139,AA,ORD,SEA,2023-06-22 10:00:00,21.0,-9.0,124,636
4140,UA,LAX,PHX,2023-06-22 11:00:00,0.0,12.0,159,569
4141,AA,LAX,PHX,2023-06-22 12:00:00,0.0,20.0,91,1267
4142,UA,ORD,SFO,2023-06-22 13:00:00,45.0,-10.0,142,1350
4143,UA,DFW,SEA,2023-06-22 14:00:00,0.0,37.0,117,273
4144,AA,JFK,MIA,2023-06-22 15:00:00,,-10.0,91,1000
4145,JB,ORD,PHX,2023-06-22 16:00:00,0.0,3.0,77,1127
4146,UA,LAX,PHX,2023-06-22 17:00:00,0.0,17.0,55,1206
4147,AA,ORD,SEA,2023-06-22 18:00:00,19.0,13.0,102,1111
4148,AA,LAX,SEA,2023-06-22 19:00:00,,47.0,179,660
4149,AA,DFW,SFO,2023-06-22 20:00:00,0.0,-10.0,146,1149
4150,JB,ORD,SFO,2023-06-22 21:00:00,32.0,-10.0,115,1175
4151,UA,DFW,SFO,2023-06-22 22:00:00,26.0,6.0,56,1043
4152,UA,DFW,MIA,2023-06-22 23:00:00,0.0,-10.0,168,759
4153,DL,DEN,ATL,2023-06-23 00:00:00,17.0,-10.0,111,618
4154,SW,LAX,PHX,2023-06-23 01:00:00,18.0,-2.0,140,907
4155,DL,DFW,ATL,2023-06-23 02:00:00,8.0,6.0,99,803
4156,AA,JFK,SFO,2023-06-23 03:00:00,0.0,-10.0,182,861
4157,SW,ORD,SFO,2023-06-23 04:00:00,0.0,1.0,90,1377
4158,AA,DFW,MIA,2023-06-23 05:00:00,48.0,3.0,107,1089
4159,SW,DEN,MIA,2023-06-23 06:00:00,0.0,27.0,145,1099
4160,SW,LAX,PHX,2023-06-23 07:00:00,13.0,-10.0,142,1045
4161,SW,DEN,PHX,2023-06-23 08:00:00,55.0,-10.0,144,884
4162,JB,DEN,PHX,2023-06-23 09:00:00,0.0,19.0,114,1000
4163,JB,LAX,SEA,2023-06-23 10:00:00,26.0,-10.0,104,647
4164,SW,DFW,PHX,2023-06-23 11:00:00,0.0,-10.0,60,907
4165,AA,JFK,ATL,2023-06-23 12:00:00,20.0,-10.0,222,968
4166,JB,JFK,MIA,2023-06-23 13:00:00,0.0,56.0,105,764
4167,DL,DEN,ATL,2023-06-23 14:00:00,0.0,-9.0,140,932
4168,UA,ORD,ATL,2023-06-23 15:00:00,,13.0,138,785
4169,UA,DEN,ATL,2023-06-23 16:00:00,0.0,27.0,189,1186
4170,AA,DFW,SFO,2023-06-23 17:00:00,,42.0,30,717
4171,AA,LAX,SEA,2023-06-23 18:00:00,15.0,17.0,163,181
4172,UA,JFK,SFO,2023-06-23 19:00:00,38.0,-10.0,159,685
4173,DL,JFK,SFO,2023-06-23 20:00:00,0.0,-7.0,44,890
4174,UA,ORD,ATL,2023-06-23 21:00:00,34.0,29.0,124,750
4175,UA,LAX,SFO,2023-06-23 22:00:00,0.0,-10.0,80,609
4176,UA,JFK,PHX,2023-06-23 23:00:00,29.0,,98,1111
4177,SW,DEN,SEA,2023-06-24 00:00:00,42.0,-10.0,63,666
4178,SW,JFK,SFO,2023-06-24 01:00:00,0.0,7.0,125,628
4179,DL,JFK,SFO,2023-06-24 02:00:00,0.0,26.0,106,1318
4180,AA,DFW,ATL,2023-06-24 03:00:00,53.0,40.0,72,888
4181,AA,JFK,SFO,2023-06-24 04:00:00,0.0,0.0,138,916
4182,JB,LAX,SEA,2023-06-24 05:00:00,,-3.0,131,1192
4183,SW,JFK,PHX,2023-06-24 06:00:00,28.0,38.0,130,979
4184,DL,ORD,ATL,2023-06-24 07:00:00,11.0,9.0,35,1447
4185,DL,DEN,ATL,2023-06-24 08:00:00,0.0,-10.0,210,826
4186,DL,DFW,SFO,2023-06-24 09:00:00,49.0,12.0,60,776
4187,JB,DEN,SFO,2023-06-24 10:00:00,22.0,50.0,126,840
4188,JB,JFK,MIA,2023-06-24 11:00:00,0.0,5.0,79,758
4189,DL,ORD,MIA,2023-06-24 12:00:00,9.0,,194,485
4190,UA,JFK,MIA,2023-06-24 13:00:00,22.0,-10.0,91,904
4191,UA,LAX,SEA,2023-06-24 14:00:00,0.0,-10.0,85,1156
4192,DL,DEN,PHX,2023-06-24 15:00:00,8.0,-6.0,204,927
4193,JB,ORD,SFO,2023-06-24 16:00:00,33.0,17.0,155,635
4194,UA,LAX,SEA,2023-06-24 17:00:00,15.0,-5.0,75,699
4195,UA,DFW,SFO,2023-06-24 18:00:00,,0.0,159,835
4196,DL,DFW,SEA,2023-06-24 19:00:00,0.0,14.0,93,915
4197,AA,LAX,MIA,2023-06-24 20:00:00,79.0,4.0,145,1280
4198,SW,LAX,PHX,2023-06-24 21:00:00,9.0,14.0,97,870
4199,AA,DEN,SEA,2023-06-24 22:00:00,0.0,53.0,152,879
4200,UA,DEN,SEA,2023-06-24 23:00:00,49.0,-10.0,113,1081
4201,SW,JFK,MIA,2023-06-25 00:00:00,0.0,-10.0,142,569
4202,SW,DFW,SFO,2023-06-25 01:00:00,13.0,5.0,30,826
4203,DL,ORD,SFO,2023-06-25 02:00:00,11.0,17.0,97,709
4204,DL,ORD,SEA,2023-06-25 03:00:00,0.0,-10.0,128,908
4205,AA,LAX,SFO,2023-06-25 04:00:00,12.0,25.0,147,1007
4206,JB,ORD,ATL,2023-06-25 05:00:00,0.0,-10.0,74,939
4207,DL,DEN,ATL,2023-06-25 06:00:00,0.0,1.0,54,766
4208,DL,ORD,MIA,2023-06-25 07:00:00,0.0,-10.0,89,898
4209,UA,DFW,SFO,2023-06-25 08:00:00,29.0,-5.0,63,1098
4210,UA,JFK,SFO,2023-06-25 09:00:00,0.0,13.0,86,1215
4211,DL,DFW,SEA,2023-06-25 10:00:00,5.0,-10.0,122,952
4212,AA,JFK,SFO,2023-06-25 11:00:00,25.0,60.0,112,331
4213,JB,JFK,SFO,2023-06-25 12:00:00,71.0,,100,1010
4214,SW,ORD,SFO,2023-06-25 13:00:00,9.0,3.0,135,947
4215,UA,DEN,SEA,2023-06-25 14:00:00,19.0,16.0,85,987
4216,DL,JFK,SEA,2023-06-25 15:00:00,42.0,17.0,90,899
4217,JB,DFW,SFO,2023-06-25 16:00:00,6.0,1.0,89,914
4218,UA,DEN,SEA,2023-06-25 17:00:00,50.0,9.0,110,566
4219,JB,DFW,PHX,2023-06-25 18:00:00,30.0,-10.0,100,386
4220,AA,DEN,PHX,2023-06-25 19:00:00,0.0,-2.0,130,691
4221,SW,ORD,SEA,2023-06-25 20:00:00,0.0,-10.0,199,1105
4222,AA,DEN,MIA,2023-06-25 21:00:00,59.0,-10.0,136,520
4223,DL,DFW,PHX,2023-06-25 22:00:00,46.0,5.0,145,393
4224,DL,ORD,SEA,2023-06-25 23:00:00,0.0,-5.0,48,852
4225,AA,DFW,SEA,2023-06-26 00:00:00,0.0,8.0,94,1287
4226,SW,LAX,MIA,2023-06-26 01:00:00,0.0,13.0,190,630
4227,SW,DEN,SFO,2023-06-26 02:00:00,0.0,-10.0,101,534
4228,SW,JFK,ATL,2023-06-26 03:00:00,15.0,36.0,144,448
4229,JB,ORD,MIA,2023-06-26 04:00:00,21.0,26.0,178,1137
4230,SW,LAX,SEA,2023-06-26 05:00:00,1.0,0.0,118,1042
4231,UA,DEN,PHX,2023-06-26 06:00:00,41.0,4.0,106,1076
4232,SW,ORD,MIA,2023-06-26 07:00:00,0.0,-3.0,139,1043
4233,JB,JFK,SEA,2023-06-26 08:00:00,0.0,-8.0,237,452
4234,UA,JFK,ATL,2023-06-26 09:00:00,16.0,,92,931
4235,AA,ORD,ATL,2023-06-26 10:00:00,0.0,7.0,151,1245
4236,JB,DFW,MIA,2023-06-26 11:00:00,11.0,2.0,142,623
4237,SW,JFK,MIA,2023-06-26 12:00:00,,23.0,104,783
4238,UA,ORD,MIA,2023-06-26 13:00:00,0.0,35.0,108,969
4239,AA,LAX,ATL,2023-06-26 14:00:00,,15.0,150,653
4240,SW,DFW,PHX,2023-06-26 15:00:00,23.0,43.0,77,265
4241,AA,DFW,SFO,2023-06-26 16:00:00,47.0,52.0,98,798
4242,SW,LAX,ATL,2023-06-26 17:00:00,12.0,-10.0,83,1031
4243,UA,DEN,ATL,2023-06-26 18:00:00,37.0,-4.0,43,977
4244,JB,DEN,SEA,2023-06-26 19:00:00,21.0,10.0,115,1155
4245,DL,DEN,SEA,2023-06-26 20:00:00,0.0,24.0,94,848
4246,UA,DFW,SEA,2023-06-26 21:00:00,21.0,7.0,104,868
4247,JB,DFW,ATL,2023-06-26 22:00:00,0.0,-10.0,151,782
4248,UA,DFW,ATL,2023-06-26 23:00:00,25.0,-5.0,168,1118
4249,AA,DFW,MIA,2023-06-27 00:00:00,4.0,5.0,173,951
4250,DL,JFK,PHX,2023-06-27 01:00:00,49.0,-4.0,97,963
4251,UA,ORD,MIA,2023-06-27 02:00:00,0.0,0.0,114,1381
4252,DL,LAX,ATL,2023-06-27 03:00:00,51.0,-10.0,48,851
4253,JB,ORD,ATL,2023-06-27 04:00:00,13.0,16.0,82,864
4254,JB,LAX,SFO,2023-06-27 05:00:00,1.0,36.0,171,1291
4255,AA,DFW,PHX,2023-06-27 06:00:00,0.0,-7.0,120,1096
4256,DL,JFK,SEA,2023-06-27 07:00:00,2.0,18.0,140,898
4257,JB,LAX,MIA,2023-06-27 08:00:00,44.0,-6.0,131,541
4258,DL,DEN,PHX,2023-06-27 09:00:00,0.0,34.0,108,1360
4259,JB,ORD,ATL,2023-06-27 10:00:00,10.0,-2.0,91,932
4260,AA,ORD,MIA,2023-06-27 11:00:00,14.0,-10.0,154,993
4261,UA,JFK,PHX,2023-06-27 12:00:00,16.0,,85,900
4262,AA,DFW,MIA,2023-06-27 13:00:00,37.0,-10.0,63,100
4263,DL,DEN,MIA,2023-06-27 14:00:00,40.0,-10.0,66,738
4264,UA,DFW,MIA,2023-06-27 15:00:00,29.0,-10.0,115,802
4265,AA,JFK,SFO,2023-06-27 16:00:00,,26.0,139,713
4266,DL,ORD,MIA,2023-06-27 17:00:00,43.0,10.0,86,801
4267,AA,DFW,SFO,2023-06-27 18:00:00,0.0,57.0,56,906
4268,UA,DFW,SFO,2023-06-27 19:00:00,14.0,-10.0,127,1170
4269,DL,ORD,SFO,2023-06-27 20:00:00,29.0,56.0,167,1102
4270,AA,ORD,MIA,2023-06-27 21:00:00,8.0,8.0,112,1539
4271,SW,DFW,ATL,2023-06-27 22:00:00,10.0,-2.0,108,528
4272,JB,DFW,PHX,2023-06-27 23:00:00,23.0,-10.0,199,791
4273,DL,DFW,MIA,2023-06-28 00:00:00,0.0,13.0,101,878
4274,SW,ORD,MIA,2023-06-28 01:00:00,14.0,48.0,58,677
4275,JB,DFW,MIA,2023-06-28 02:00:00,54.0,12.0,123,929
4276,DL,ORD,SEA,2023-06-28 03:00:00,41.0,38.0,151,1383
4277,DL,LAX,PHX,2023-06-28 04:00:00,31.0,24.0,203,633
4278,AA,JFK,SEA,2023-06-28 05:00:00,38.0,3.0,132,755
4279,DL,ORD,SFO,2023-06-28 06:00:00,0.0,6.0,67,1336
4280,AA,JFK,SFO,2023-06-28 07:00:00,0.0,23.0,118,1002
4281,DL,ORD,PHX,2023-06-28 08:00:00,72.0,-6.0,223,848
4282,AA,JFK,SEA,2023-06-28 09:00:00,34.0,37.0,51,1226
4283,DL,ORD,MIA,2023-06-28 10:00:00,64.0,6.0,39,1032
4284,AA,ORD,ATL,2023-06-28 11:00:00,28.0,-10.0,91,713
4285,SW,DEN,MIA,2023-06-28 12:00:00,51.0,19.0,136,716
4286,UA,DEN,ATL,2023-06-28 13:00:00,5.0,21.0,182,1333
4287,DL,LAX,SEA,2023-06-28 14:00:00,0.0,11.0,110,396
4288,AA,ORD,SEA,2023-06-28 15:00:00,,31.0,71,752
4289,JB,JFK,PHX,2023-06-28 16:00:00,48.0,14.0,79,732
4290,SW,DEN,PHX,2023-06-28 17:00:00,4.0,-1.0,92,518
4291,JB,ORD,PHX,2023-06-28 18:00:00,35.0,-10.0,84,496
4292,DL,DFW,SFO,2023-06-28 19:00:00,32.0,6.0,109,1015
4293,UA,DEN,SFO,2023-06-28 20:00:00,40.0,-10.0,123,1058
4294,JB,ORD,PHX,2023-06-28 21:00:00,0.0,,156,892
4295,AA,ORD,SFO,2023-06-28 22:00:00,0.0,21.0,170,1210
4296,SW,DFW,PHX,2023-06-28 23:00:00,0.0,-10.0,112,1018
4297,UA,JFK,MIA,2023-06-29 00:00:00,40.0,-10.0,231,628
4298,DL,LAX,SEA,2023-06-29 01:00:00,0.0,-5.0,115,893
4299,AA,ORD,ATL,2023-06-29 02:00:00,0.0,21.0,208,196
4300,DL,JFK,PHX,2023-06-29 03:00:00,15.0,14.0,97,774
4301,UA,ORD,SEA,2023-06-29 04:00:00,,0.0,150,207
4302,JB,ORD,MIA,2023-06-29 05:00:00,3.0,-10.0,183,1271
4303,DL,ORD,SEA,2023-06-29 06:00:00,0.0,0.0,138,896
4304,JB,LAX,ATL,2023-06-29 07:00:00,45.0,25.0,55,932
4305,AA,DEN,SEA,2023-06-29 08:00:00,,-10.0,103,928
4306,DL,DEN,PHX,2023-06-29 09:00:00,0.0,29.0,193,630
4307,SW,LAX,SEA,2023-06-29 10:00:00,9.0,13.0,110,956
4308,DL,JFK,PHX,2023-06-29 11:00:00,0.0,-10.0,173,905
4309,JB,LAX,SEA,2023-06-29 12:00:00,0.0,24.0,30,838
4310,DL,DFW,MIA,2023-06-29 13:00:00,35.0,-10.0,55,835
4311,AA,DFW,SFO,2023-06-29 14:00:00,7.0,-10.0,102,1054
4312,DL,DEN,PHX,2023-06-29 15:00:00,0.0,16.0,141,1274
4313,UA,DEN,SFO,2023-06-29 16:00:00,0.0,47.0,174,614
4314,JB,DFW,ATL,2023-06-29 17:00:00,0.0,29.0,74,1182
4315,SW,ORD,ATL,2023-06-29 18:00:00,0.0,29.0,74,1529
4316,AA,JFK,SEA,2023-06-29 19:00:00,5.0,13.0,97,888
4317,SW,DFW,ATL,2023-06-29 20:00:00,40.0,-10.0,137,852
4318,DL,DEN,SEA,2023-06-29 21:00:00,0.0,26.0,74,725
4319,UA,DEN,SFO,2023-06-29 22:00:00,26.0,5.0,181,974
4320,UA,LAX,MIA,2023-06-29 23:00:00,0.0,-10.0,155,1595
4321,UA,DFW,PHX,2023-06-30 00:00:00,0.0,-5.0,124,640
4322,DL,LAX,ATL,2023-06-30 01:00:00,6.0,4.0,159,453
4323,DL,DEN,SFO,2023-06-30 02:00:00,42.0,18.0,101,1005
4324,UA,LAX,SFO,2023-06-30 03:00:00,19.0,3.0,99,810
4325,SW,ORD,ATL,2023-06-30 04:00:00,32.0,-10.0,60,620
4326,AA,LAX,SFO,2023-06-30 05:00:00,12.0,5.0,149,779
4327,UA,DFW,ATL,2023-06-30 06:00:00,0.0,92.0,121,967
4328,DL,LAX,SFO,2023-06-30 07:00:00,24.0,32.0,156,738
4329,AA,DFW,ATL,2023-06-30 08:00:00,36.0,5.0,39,299
4330,JB,ORD,MIA,2023-06-30 09:00:00,0.0,5.0,146,359
4331,UA,DEN,MIA,2023-06-30 10:00:00,33.0,22.0,85,974
4332,AA,LAX,PHX,2023-06-30 11:00:00,34.0,17.0,61,591
4333,SW,JFK,MIA,2023-06-30 12:00:00,21.0,16.0,59,916
4334,JB,DFW,SFO,2023-06-30 13:00:00,10.0,,81,345
4335,DL,JFK,ATL,2023-06-30 14:00:00,17.0,43.0,174,1031
4336,DL,ORD,SFO,2023-06-30 15:00:00,29.0,-4.0,136,1250
4337,AA,ORD,SFO,2023-06-30 16:00:00,16.0,-10.0,94,1368
4338,AA,DEN,PHX,2023-06-30 17:00:00,39.0,-6.0,151,1213
4339,JB,JFK,PHX,2023-06-30 18:00:00,0.0,8.0,38,874
4340,JB,DEN,SEA,2023-06-30 19:00:00,,-10.0,73,737
4341,UA,LAX,ATL,2023-06-30 20:00:00,36.0,38.0,111,992
4342,JB,DEN,PHX,2023-06-30 21:00:00,,-10.0,127,1102
4343,UA,JFK,SEA,2023-06-30 22:00:00,37.0,15.0,136,1223
4344,JB,LAX,MIA,2023-06-30 23:00:00,12.0,-10.0,170,287
4345,SW,ORD,ATL,2023-07-01 00:00:00,0.0,30.0,124,756
4346,AA,LAX,ATL,2023-07-01 01:00:00,0.0,22.0,119,695
4347,SW,DEN,MIA,2023-07-01 02:00:00,0.0,6.0,167,656
4348,SW,JFK,MIA,2023-07-01 03:00:00,0.0,-7.0,105,852
4349,DL,LAX,SEA,2023-07-01 04:00:00,61.0,-10.0,99,605
4350,DL,JFK,SEA,2023-07-01 05:00:00,26.0,-10.0,126,655
4351,SW,JFK,SFO,2023-07-01 06:00:00,10.0,-10.0,86,1040
4352,AA,DEN,SFO,2023-07-01 07:00:00,,2.0,120,937
4353,SW,JFK,SEA,2023-07-01 08:00:00,36.0,0.0,61,1124
4354,DL,LAX,MIA,2023-07-01 09:00:00,0.0,-10.0,92,1472
4355,JB,DFW,SFO,2023-07-01 10:00:00,0.0,11.0,83,976
4356,DL,ORD,SEA,2023-07-01 11:00:00,0.0,-10.0,174,609
4357,JB,ORD,SFO,2023-07-01 12:00:00,0.0,14.0,152,805
4358,SW,DEN,SEA,2023-07-01 13:00:00,0.0,5.0,218,875
4359,AA,JFK,SEA,2023-07-01 14:00:00,2.0,-5.0,107,846
4360,UA,DEN,PHX,2023-07-01 15:00:00,3.0,-4.0,137,668
4361,DL,DEN,SFO,2023-07-01 16:00:00,0.0,27.0,155,1017
4362,SW,ORD,SFO,2023-07-01 17:00:00,0.0,-5.0,60,1249
4363,UA,DFW,ATL,2023-07-01 18:00:00,,39.0,108,898
4364,AA,ORD,ATL,2023-07-01 19:00:00,0.0,,60,822
4365,UA,JFK,PHX,2023-07-01 20:00:00,18.0,2.0,173,962
4366,AA,DFW,ATL,2023-07-01 21:00:00,33.0,11.0,174,773
4367,SW,DFW,MIA,2023-07-01 22:00:00,35.0,,112,852
4368,DL,DFW,MIA,2023-07-01 23:00:00,0.0,-2.0,96,1290
4369,AA,ORD,ATL,2023-07-02 00:00:00,8.0,-4.0,107,948
4370,UA,ORD,PHX,2023-07-02 01:00:00,55.0,31.0,130,749
4371,JB,DFW,PHX,2023-07-02 02:00:00,26.0,18.0,127,752
4372,JB,DFW,SEA,2023-07-02 03:00:00,0.0,-10.0,67,867
4373,DL,DEN,SFO,2023-07-02 04:00:00,72.0,-10.0,189,1501
4374,DL,LAX,SFO,2023-07-02 05:00:00,59.0,4.0,60,1268
4375,JB,DEN,SFO,2023-07-02 06:00:00,31.0,5.0,90,667
4376,SW,ORD,SEA,2023-07-02 07:00:00,23.0,-10.0,120,1405
4377,SW,DEN,ATL,2023-07-02 08:00:00,0.0,-10.0,172,1037
4378,AA,ORD,SFO,2023-07-02 09:00:00,28.0,-10.0,109,739
4379,UA,DFW,MIA,2023-07-02 10:00:00,58.0,42.0,126,894
4380,UA,DEN,PHX,2023-07-02 11:00:00,12.0,7.0,121,1122
4381,UA,DEN,SFO,2023-07-02 12:00:00,,-10.0,120,1169
4382,AA,DEN,SEA,2023-07-02 13:00:00,0.0,-4.0,79,179
4383,DL,LAX,ATL,2023-07-02 14:00:00,10.0,-10.0,91,804
4384,SW,JFK,SEA,2023-07-02 15:00:00,0.0,30.0,82,927
4385,UA,ORD,PHX,2023-07-02 16:00:00,36.0,-10.0,107,623
4386,SW,ORD,ATL,2023-07-02 17:00:00,0.0,,171,1234
4387,AA,JFK,ATL,2023-07-02 18:00:00,0.0,50.0,136,1130
4388,UA,DEN,SEA,2023-07-02 19:00:00,,-10.0,91,1042
4389,UA,ORD,PHX,2023-07-02 20:00:00,0.0,-9.0,81,1563
4390,AA,LAX,SEA,2023-07-02 21:00:00,0.0,4.0,167,917
4391,UA,DFW,MIA,2023-07-02 22:00:00,29.0,0.0,187,925
4392,SW,DFW,SFO,2023-07-02 23:00:00,54.0,-10.0,122,903
4393,DL,LAX,MIA,2023-07-03 00:00:00,0.0,-10.0,174,1045
4394,SW,DFW,SFO,2023-07-03 01:00:00,11.0,3.0,95,189
4395,SW,LAX,PHX,2023-07-03 02:00:00,0.0,20.0,173,753
4396,JB,ORD,SFO,2023-07-03 03:00:00,16.0,-10.0,139,494
4397,AA,JFK,SEA,2023-07-03 04:00:00,1.0,-7.0,144,1044
4398,AA,LAX,SEA,2023-07-03 05:00:00,16.0,37.0,166,872
4399,AA,DEN,SFO,2023-07-03 06:00:00,59.0,17.0,147,700
4400,SW,ORD,SFO,2023-07-03 07:00:00,0.0,3.0,187,704
4401,DL,ORD,SEA,2023-07-03 08:00:00,16.0,-10.0,119,782
4402,UA,ORD,SFO,2023-07-03 09:00:00,6.0,13.0,170,910
4403,JB,DFW,SFO,2023-07-03 10:00:00,0.0,-10.0,174,542
4404,SW,ORD,SFO,2023-07-03 11:00:00,0.0,33.0,163,1017
4405,UA,DEN,MIA,2023-07-03 12:00:00,21.0,16.0,78,584
4406,DL,DEN,SEA,2023-07-03 13:00:00,0.0,-10.0,35,832
4407,DL,LAX,PHX,2023-07-03 14:00:00,0.0,70.0,103,1286
4408,JB,JFK,MIA,2023-07-03 15:00:00,0.0,33.0,173,1338
4409,AA,LAX,ATL,2023-07-03 16:00:00,7.0,0.0,146,1367
4410,DL,DFW,SFO,2023-07-03 17:00:00,45.0,18.0,48,530
4411,JB,JFK,MIA,2023-07-03 18:00:00,16.0,51.0,150,1076
4412,SW,ORD,PHX,2023-07-03 19:00:00,13.0,-2.0,107,590
4413,JB,JFK,MIA,2023-07-03 20:00:00,0.0,-10.0,107,779
4414,JB,LAX,MIA,2023-07-03 21:00:00,0.0,39.0,175,734
4415,AA,JFK,ATL,2023-07-03 22:00:00,50.0,-1.0,47,613
4416,AA,ORD,ATL,2023-07-03 23:00:00,0.0,13.0,223,986
4417,AA,JFK,SFO,2023-07-04 00:00:00,10.0,1.0,164,996
4418,UA,JFK,MIA,2023-07-04 01:00:00,15.0,-10.0,112,1007
4419,SW,LAX,ATL,2023-07-04 02:00:00,37.0,30.0,123,933
4420,DL,DFW,MIA,2023-07-04 03:00:00,13.0,-10.0,125,1190
4421,AA,ORD,SEA,2023-07-04 04:00:00,22.0,2.0,46,472
4422,AA,JFK,SEA,2023-07-04 05:00:00,0.0,33.0,121,440
4423,AA,JFK,ATL,2023-07-04 06:00:00,13.0,21.0,134,1714
4424,JB,ORD,PHX,2023-07-04 07:00:00,11.0,-6.0,106,1494
4425,UA,ORD,PHX,2023-07-04 08:00:00,29.0,35.0,86,946
4426,AA,LAX,SFO,2023-07-04 09:00:00,60.0,-3.0,72,1192
4427,SW,DEN,PHX,2023-07-04 10:00:00,0.0,11.0,96,1451
4428,JB,ORD,SEA,2023-07-04 11:00:00,2.0,12.0,157,804
4429,JB,ORD,SEA,2023-07-04 12:00:00,50.0,35.0,56,527
4430,AA,DEN,MIA,2023-07-04 13:00:00,18.0,30.0,85,1303
4431,DL,DEN,ATL,2023-07-04 14:00:00,23.0,-10.0,177,1113
4432,JB,DFW,PHX,2023-07-04 15:00:00,34.0,32.0,155,1438
4433,DL,DEN,MIA,2023-07-04 16:00:00,0.0,-6.0,90,938
4434,AA,DEN,MIA,2023-07-04 17:00:00,56.0,-2.0,150,1101
4435,UA,ORD,SEA,2023-07-04 18:00:00,0.0,-10.0,131,1178
4436,AA,JFK,SEA,2023-07-04 19:00:00,45.0,17.0,102,914
4437,AA,JFK,ATL,2023-07-04 20:00:00,0.0,-10.0,96,1056
4438,UA,DEN,MIA,2023-07-04 21:00:00,0.0,,162,894
4439,AA,LAX,ATL,2023-07-04 22:00:00,,-10.0,80,100
4440,SW,ORD,PHX,2023-07-04 23:00:00,8.0,-10.0,121,1010
4441,UA,DFW,PHX,2023-07-05 00:00:00,44.0,24.0,30,725
4442,UA,DEN,MIA,2023-07-05 01:00:00,,-10.0,138,992
4443,JB,ORD,ATL,2023-07-05 02:00:00,9.0,53.0,102,933
4444,JB,DFW,ATL,2023-07-05 03:00:00,7.0,-10.0,130,1241
4445,UA,LAX,MIA,2023-07-05 04:00:00,4.0,-10.0,134,1097
4446,AA,JFK,SFO,2023-07-05 05:00:00,6.0,-6.0,64,277
4447,UA,LAX,PHX,2023-07-05 06:00:00,60.0,-10.0,127,1072
4448,JB,DFW,MIA,2023-07-05 07:00:00,0.0,21.0,117,529
4449,AA,LAX,SEA,2023-07-05 08:00:00,31.0,-10.0,169,861
4450,UA,JFK,SEA,2023-07-05 09:00:00,0.0,-10.0,147,673
4451,JB,DFW,ATL,2023-07-05 10:00:00,25.0,3.0,152,1115
4452,UA,JFK,ATL,2023-07-05 11:00:00,0.0,8.0,110,881
4453,SW,LAX,SFO,2023-07-05 12:00:00,31.0,4.0,49,728
4454,SW,DFW,MIA,2023-07-05 13:00:00,3.0,1.0,161,907
4455,JB,ORD,MIA,2023-07-05 14:00:00,20.0,-10.0,118,1417
4456,DL,JFK,PHX,2023-07-05 15:00:00,0.0,-10.0,139,889
4457,JB,JFK,ATL,2023-07-05 16:00:00,8.0,-10.0,92,1087
4458,JB,DFW,PHX,2023-07-05 17:00:00,0.0,-10.0,184,666
4459,DL,JFK,PHX,2023-07-05 18:00:00,68.0,19.0,164,688
4460,UA,DEN,SFO,2023-07-05 19:00:00,0.0,,123,1148
4461,SW,JFK,ATL,2023-07-05 20:00:00,54.0,10.0,138,1259
4462,DL,DEN,SFO,2023-07-05 21:00:00,34.0,11.0,196,845
4463,UA,JFK,ATL,2023-07-05 22:00:00,33.0,3.0,63,1311
4464,AA,ORD,ATL,2023-07-05 23:00:00,0.0,-3.0,104,1503
4465,DL,LAX,SFO,2023-07-06 00:00:00,21.0,-10.0,143,1327
4466,AA,DEN,MIA,2023-07-06 01:00:00,7.0,-10.0,166,414
4467,DL,LAX,SFO,2023-07-06 02:00:00,23.0,36.0,172,715
4468,DL,DFW,PHX,2023-07-06 03:00:00,6.0,-10.0,124,615
4469,AA,JFK,ATL,2023-07-06 04:00:00,0.0,-8.0,112,826
4470,JB,JFK,SEA,2023-07-06 05:00:00,9.0,-10.0,139,800
4471,JB,LAX,ATL,2023-07-06 06:00:00,0.0,20.0,95,561
